,sample_id
16416,ewoco-1689040_3
16417,ewoco-1978847_3
16418,2020_NGA_WFP_POLY_1112248_1760
16419,2021_AF_DE-WA-TRAIN1_POLY_1001119_2081
16420,2020_AF_NHI-CROP-HARVEST_POINT_100700_3
16421,2020_NGA_WFP_POLY_111151_814
16422,2018_AS_Remelgado_POLY_1111995_549
16423,2020_NGA_WFP_POLY_1111724_1639
16424,2018_BF_JECAM_CIRAD_POLY_1111065_2016
16425,2020_NGA_WFP_POLY_111283_265
16426,2019_MLI_NHI-CROP-HARVEST_POLY_11036_1950
16427,ewoco-gmw-v1-7912978_6
16428,ewoco-iiasa-10m-v1-2797196_7
16429,ewoco-2182225_7
16430,ewoco-1977687_3
16431,ewoco-urban-v1-5051223_7
16432,ewoco-2180593_3
16433,ewoco-1976613_3
16434,2020_NGA_WFP_POLY_1111638_1947
16435,ewoco-iiasa-100m-v1-1687898_7
16436,2018_SN_JECAM_CIRAD_POLY_1110_757
16437,ewoco-1977011_3
16438,2020_NGA_WFP_POLY_111146_2302
16439,2018_BF_JECAM_CIRAD_POLY_111250_1471
16440,2021_AF_DE-WA-TRAIN1_POLY_100285_2078
16441,ewoco-water-v1-6093453_7
16442,2020_NGA_WFP_POLY_1112654_1659
16443,2018_BF_JECAM_CIRAD_POLY_1111053_1887
16444,ewoco-iiasa-10m-v1-2755974_7
16445,2019_AF_NHI-CROP-HARVEST_POLY_1001888_1133
16446,ewoco-1977568_3
16447,ewoco-water-v1-6161656_7
16448,2018_AS_Remelgado_POLY_1111605_1563
16449,2018_BF_JECAM_CIRAD_POLY_1111072_2208
16450,ewoco-water-v1-6088176_6
16451,ewoco-2186662_3
16452,ewoco-2186590_3
16453,ewoco-urban-v1-5013503_6
16454,2021_AF_DE-WA-TRAIN1_POLY_100230_2082
16455,ewoco-iiasa-100m-v1-1762793_2
16456,ewoco-iiasa-10m-v1-2775216_3
16457,ewoco-water-v1-6075311_3
16458,ewoco-water-v1-6131819_7
16459,2020_SDN_WAPOR_1_POLY_11010_2324
16460,ewoco-iiasa-10m-v1-1687125_6
16461,2019_SN_JECAM_CIRAD_POLY_111607_283
16462,2021_AF_DE-WA-TRAIN1_POLY_1001090_1951
16463,2018_SN_JECAM_CIRAD_POLY_111922_2893
16464,ewoco-1977898_3
16465,2020_NGA_WFP_POLY_1111398_2438
16466,2020_NGA_WFP_POLY_1112694_1885
16467,2021_AF_DE-WA-TRAIN1_POLY_100453_1887
16468,ewoco-1978471_3
16469,2018_BF_JECAM_CIRAD_POLY_111952_1950
16470,ewoco-iiasa-100m-v1-1686151_2
16471,ewoco-iiasa-10m-v1-1976958_6
16472,2018_AS_Remelgado_POLY_1112114_2001
16473,2018_AS_Remelgado_POLY_1111695_2152
16474,2020_SDN_WAPOR_1_POLY_110344_1567
16475,ewoco-1939426_3
16476,ewoco-water-v1-6191432_6
16477,2018_AS_Remelgado_POLY_1112002_2452
16478,ewoco-1939626_3
16479,ewoco-2166132_3
16480,ewoco-1977194_3
16481,2019_SN_JECAM_CIRAD_POLY_111532_2778
16482,ewoco-water-v1-6075839_6
16483,ewoco-1976942_3
16484,2019_SN_JECAM_CIRAD_POLY_11113_3541
16485,2018_AS_Remelgado_POLY_1111110_1339
16486,ewoco-1978338_3
16487,ewoco-1977765_3
16488,ewoco-1976850_3
16489,ewoco-iiasa-10m-v1-1687825_3
16490,2018_AS_Remelgado_POLY_1111768_1976
16491,2019_AF_NHI-CROP-HARVEST_POLY_1001799_259
16492,ewoco-1978652_3
16493,ewoco-1689187_3
16494,2020_NGA_WFP_POLY_1112038_2083
16495,ewoco-1979219_3
16496,2018_SN_JECAM_CIRAD_POLY_111552_1887
16497,ewoco-urban-v1-5063885_6
16498,ewoco-1977991_3
16499,2021_AF_DE-WA-TRAIN1_POLY_100843_2014
16500,2018_AS_Remelgado_POLY_1112166_3263
16501,ewoco-1687449_3
16502,ewoco-water-v1-6081026_7
16503,2018_SN_JECAM_CIRAD_POLY_111266_41
16504,2018_BF_JECAM_CIRAD_POLY_111780_52
16505,ewoco-1940053_3
16506,ewoco-1940181_3
16507,2020_NGA_WFP_POLY_1113313_1951
16508,ewoco-1686088_3
16509,ewoco-iiasa-10m-v1-2756643_6
16510,ewoco-water-v1-6191417_6
16511,ewoco-iiasa-10m-v1-1689952_6
16512,ewoco-1692865_3
16513,ewoco-urban-v1-5039912_6
16514,ewoco-1976547_6
16515,ewoco-urban-v1-5058754_2
16516,2019_AF_NHI-CROP-HARVEST_POLY_1001809_1700
16517,ewoco-1688074_7
16518,2019_SN_JECAM_CIRAD_POLY_111593_1303
16519,2018_AS_Remelgado_POLY_111946_2522
16520,ewoco-iiasa-10m-v1-2166286_6
16521,2021_AF_DE-WA-TRAIN1_POLY_100324_2016
16522,ewoco-1690177_3
16523,ewoco-iiasa-100m-v1-1685912_6
16524,ewoco-iiasa-10m-v1-1976993_7
16525,ewoco-water-v1-6195877_7
16526,2020_SDN_WAPOR_1_POLY_110160_3476
16527,ewoco-iiasa-10m-v1-2754687_3
16528,ewoco-1940059_3
16529,2018_BF_JECAM_CIRAD_POLY_111405_152
16530,ewoco-1939781_3
16531,ewoco-water-v1-6166352_7
16532,2018_AS_Remelgado_POLY_111938_1887
16533,2021_AF_DE-WA-TRAIN1_POLY_100487_2082
16534,ewoco-1761839_3
16535,ewoco-1689034_3
16536,2019_AF_DE-WA-VAL1_POINT_10066_7
16537,2020_NGA_WFP_POLY_1112243_3760
16538,ewoco-1977365_3
16539,ewoco-2182816_3
16540,ewoco-1688458_3
16541,ewoco-1686856_3
16542,2018_AS_Remelgado_POLY_1112067_1878
16543,ewoco-iiasa-10m-v1-1688272_2
16544,ewoco-1978281_3
16545,ewoco-water-v1-6177167_7
16546,ewoco-1978983_3
16547,ewoco-water-v1-6095170_6
16548,ewoco-1940473_3
16549,ewoco-1688852_3
16550,2019_SN_JECAM_CIRAD_POLY_11155_1879
16551,ewoco-urban-v1-5045230_6
16552,senwapor1-27_2268
16553,2020_NGA_WFP_POLY_1112847_3768
16554,ewoco-iiasa-10m-v1-2792140_7
16555,ewoco-gmw-v1-7912983_7
16556,2018_SN_JECAM_CIRAD_POLY_111308_1318
16557,2018_BF_JECAM_CIRAD_POLY_111556_2774
16558,ewoco-1976912_3
16559,2018_AS_Remelgado_POLY_111592_682
16560,ewoco-1976997_3
16561,ewoco-1978296_3
16562,ewoco-1939474_3
16563,ewoco-1688248_3
16564,2019_MLI_NHI-CROP-HARVEST_POLY_11018_2017
16565,ewoco-1940649_3
16566,ewoco-iiasa-10m-v1-1687004_7
16567,2019_SN_JECAM_CIRAD_POLY_111497_2466
16568,2019_AF_DE-WA-VAL1_POINT_1009_6
16569,2018_AS_Remelgado_POLY_111640_177
16570,2018_BF_JECAM_CIRAD_POLY_111541_1257
16571,ewoco-2181264_3
16572,2018_AS_Remelgado_POLY_1112177_2007
16573,2020_NGA_WFP_POLY_1112346_3959
16574,2018_AS_Remelgado_POLY_1111726_3527
16575,ewoco-urban-v1-5031009_7
16576,2018_AS_Remelgado_POLY_1111369_2159
16577,2018_AS_Remelgado_POLY_111287_1553
16578,2020_NGA_WFP_POLY_1112738_1570
16579,2021_AF_DE-WA-TRAIN1_POLY_1001169_2017
16580,2018_AS_Remelgado_POLY_111997_2582
16581,ewoco-1978188_3
16582,2018_AS_Remelgado_POLY_1112553_1556
16583,ewoco-1687800_3
16584,2018_SN_JECAM_CIRAD_POLY_111672_2081
16585,2020_SDN_WAPOR_2_POLY_11197_3368
16586,ewoco-gmw-v1-7913171_7
16587,ewoco-iiasa-10m-v1-1939568_2
16588,2020_SDN_WAPOR_1_POLY_110103_927
16589,ewoco-water-v1-6111661_3
16590,ewoco-1940660_3
16591,2019_SN_JECAM_CIRAD_POLY_111153_1839
16592,2020_SDN_WAPOR_1_POLY_110101_752
16593,2021_AF_DE-WA-TRAIN1_POLY_1001226_1888
16594,ewoco-urban-v1-5050828_7
16595,ewoco-1689608_3
16596,ewoco-1681609_3
16597,2018_AS_Remelgado_POLY_1111444_3485
16598,2018_SN_JECAM_CIRAD_POLY_11193_883
16599,2018_AS_Remelgado_POLY_11194_2848
16600,2018_AS_Remelgado_POLY_111767_3043
16601,2019_SN_JECAM_CIRAD_POLY_111556_2209
16602,ewoco-1688313_3
16603,2018_BF_JECAM_CIRAD_POLY_111902_2076
16604,2018_AS_Remelgado_POLY_1111532_1569
16605,2018_AS_Remelgado_POLY_1112553_1368
16606,ewoco-water-v1-6052834_7
16607,ewoco-1977609_3
16608,2018_SN_JECAM_CIRAD_POLY_11128_3807
16609,ewoco-1688908_3
16610,ewoco-1976440_2
16611,ewoco-water-v1-6169941_7
16612,ewoco-1978797_3
16613,ewoco-2165878_3
16614,ewoco-1978986_3
16615,ewoco-1977766_3
16616,2018_AS_Remelgado_POLY_1111708_1585
16617,2018_BF_JECAM_CIRAD_POLY_1111063_2592
16618,2021_AF_DE-WA-TRAIN1_POLY_100308_2015
16619,ewoco-1688565_3
16620,ewoco-1688443_3
16621,2018_AS_Remelgado_POLY_111822_2462
16622,2020_SDN_WAPOR_2_POLY_111191_3924
16623,ewoco-iiasa-100m-v1-1685877_6
16624,2021_AF_DE-WA-TRAIN1_POLY_100490_1890
16625,2021_AF_DE-WA-TRAIN1_POLY_100576_2017
16626,2018_SN_JECAM_CIRAD_POLY_111701_1950
16627,2018_AS_Remelgado_POLY_1111479_2512
16628,ewoco-iiasa-10m-v1-1940203_2
16629,2018_AS_Remelgado_POLY_1111051_2448
16630,ewoco-1977807_3
16631,ewoco-2182828_3
16632,2020_AF_NHI-CROP-HARVEST_POINT_100673_2
16633,2018_AS_Remelgado_POLY_1111864_1498
16634,2020_NGA_WFP_POLY_1111543_2080
16635,ewoco-urban-v1-5041449_7
16636,2021_AF_DE-WA-TRAIN1_POLY_100781_1825
16637,2020_NGA_WFP_POLY_1113242_3572
16638,2018_BF_JECAM_CIRAD_POLY_1111038_848
16639,2019_SN_JECAM_CIRAD_POLY_111319_3424
16640,2021_AF_DE-WA-TRAIN1_POLY_100861_2083
16641,2019_AF_NHI-CROP-HARVEST_POLY_1001886_2016
16642,ewoco-water-v1-6151487_3
16643,ewoco-2172164_3
16644,ewoco-1977629_3
16645,2020_NGA_WFP_POLY_1111347_647
16646,2021_AF_DE-WA-TRAIN1_POLY_100214_2082
16647,2020_NGA_WFP_POLY_111160_107
16648,2019_MLI_NHI-CROP-HARVEST_POLY_11025_2144
16649,ewoco-1688255_3
16650,2019_MLI_NHI-CROP-HARVEST_POLY_11045_1953
16651,ewoco-water-v1-6157868_7
16652,2020_SDN_WAPOR_1_POLY_110197_2460
16653,ewoco-1688646_3
16654,2018_AS_Remelgado_POLY_1111732_2969
16655,2020_AF_NHI-CROP-HARVEST_POINT_100624_3
16656,2018_AS_Remelgado_POLY_1112461_2762
16657,2019_SN_JECAM_CIRAD_POLY_11168_2232
16658,ewoco-1939976_3
16659,ewoco-1686853_3
16660,ewoco-water-v1-6162871_7
16661,2021_AF_DE-WA-TRAIN1_POLY_100175_2206
16662,2020_NGA_WFP_POLY_1113084_1321
16663,ewoco-2198808_2
16664,ewoco-1940951_3
16665,2019_SN_JECAM_CIRAD_POLY_111666_2144
16666,ewoco-water-v1-6040234_7
16667,2018_AS_Remelgado_POLY_1112100_1784
16668,2018_AS_Remelgado_POLY_1111147_1700
16669,ewoco-1681709_3
16670,2021_AF_DE-WA-TRAIN1_POLY_100756_1950
16671,2020_NGA_WFP_POLY_1112511_1198
16672,ewoco-1976890_3
16673,2020_AF_NHI-CROP-HARVEST_POINT_100598_2
16674,2021_AF_DE-WA-TRAIN1_POLY_100538_2081
16675,ewoco-1687823_3
16676,2018_AS_Remelgado_POLY_1112502_2011
16677,2018_MLI_NHI-CROP-HARVEST_POLY_11012_1890
16678,2020_NGA_WFP_POLY_1114684_2399
16679,ewoco-1939886_3
16680,2020_SDN_WAPOR_1_POLY_110230_3020
16681,ewoco-2165765_3
16682,2020_NGA_WFP_POLY_1112405_1953
16683,ewoco-1976489_3
16684,ewoco-water-v1-6063029_6
16685,ewoco-urban-v1-5023970_7
16686,2019_SN_JECAM_CIRAD_POLY_111546_3384
16687,2018_AS_Remelgado_POLY_111653_2349
16688,2018_AS_Remelgado_POLY_1111653_2191
16689,ewoco-1689981_3
16690,ewoco-1940394_3
16691,ewoco-iiasa-10m-v1-2755027_3
16692,ewoco-iiasa-10m-v1-2780426_2
16693,2018_AS_Remelgado_POLY_1111172_1455
16694,2020_NGA_WFP_POLY_1112207_1629
16695,2018_AS_Remelgado_POLY_111682_3414
16696,ewoco-iiasa-10m-v1-2760521_3
16697,ewoco-urban-v1-5039205_7
16698,2018_AS_Remelgado_POLY_1111027_114
16699,ewoco-urban-v1-5007849_6
16700,2020_SDN_WAPOR_2_POLY_111285_259
16701,ewoco-iiasa-10m-v1-1939492_3
16702,ewoco-urban-v1-5003669_3
16703,2021_AF_DE-WA-TRAIN1_POLY_100878_2017
16704,2018_AS_Remelgado_POLY_1111979_1646
16705,2018_AS_Remelgado_POLY_111655_2607
16706,ewoco-2186611_3
16707,ewoco-iiasa-100m-v1-1940500_3
16708,2018_BF_JECAM_CIRAD_POLY_111861_2082
16709,2020_SDN_WAPOR_2_POLY_111180_1891
16710,ewoco-urban-v1-5006001_7
16711,2018_SN_JECAM_CIRAD_POLY_111731_2144
16712,ewoco-water-v1-6150157_7
16713,2020_NGA_WFP_POLY_1112777_1442
16714,ewoco-iiasa-100m-v1-1691880_2
16715,2020_SDN_WAPOR_1_POLY_110326_200
16716,ewoco-1979209_3
16717,ewoco-1977809_3
16718,ewoco-urban-v1-5017385_7
16719,2020_SDN_WAPOR_2_POLY_11176_1831
16720,2018_MLI_NHI-CROP-HARVEST_POLY_1109_2334
16721,ewoco-water-v1-6093386_7
16722,ewoco-1689268_3
16723,2019_SN_JECAM_CIRAD_POLY_111552_2324
16724,2020_SDN_WAPOR_1_POLY_110164_1261
16725,2018_SN_JECAM_CIRAD_POLY_111646_1762
16726,ewoco-water-v1-6039875_7
16727,ewoco-iiasa-100m-v1-1758511_2
16728,2020_NGA_WFP_POLY_1111751_2844
16729,2020_NGA_WFP_POLY_1113489_1980
16730,2018_AS_Remelgado_POLY_111859_750
16731,ewoco-iiasa-10m-v1-2775256_3
16732,ewoco-urban-v1-5047507_7
16733,ewoco-water-v1-6179447_2
16734,2019_SN_JECAM_CIRAD_POLY_111305_1639
16735,2020_NGA_WFP_POLY_1112214_3461
16736,ewoco-1940572_3
16737,ewoco-1940835_3
16738,ewoco-water-v1-6200132_7
16739,ewoco-water-v1-6176454_2
16740,ewoco-2182722_3
16741,ewoco-1940189_3
16742,ewoco-1689486_3
16743,ewoco-1977195_3
16744,ewoco-iiasa-100m-v1-1685372_3
16745,2020_NGA_WFP_POLY_1113266_2082
16746,ewoco-gmw-v1-7910034_7
16747,ewoco-1939301_3
16748,2021_AF_DE-WA-TRAIN1_POLY_100312_2018
16749,2018_AS_Remelgado_POLY_1111376_3889
16750,ewoco-1977759_3
16751,2020_NGA_WFP_POLY_1113212_2592
16752,2018_AS_Remelgado_POLY_1112379_700
16753,2020_NGA_WFP_POLY_1114279_2354
16754,ewoco-2181423_3
16755,ewoco-1977884_3
16756,2020_NGA_WFP_POLY_1113359_2548
16757,2021_AF_DE-WA-TRAIN1_POLY_100256_2015
16758,2018_BF_JECAM_CIRAD_POLY_1111064_2079
16759,2018_AS_Remelgado_POLY_111417_1778
16760,ewoco-2177165_3
16761,ewoco-1688922_3
16762,ewoco-urban-v1-5074269_7
16763,ewoco-1939814_3
16764,2018_BF_JECAM_CIRAD_POLY_111805_2018
16765,2020_NGA_WFP_POLY_1113499_1353
16766,2018_AS_Remelgado_POLY_1112020_932
16767,ewoco-iiasa-10m-v1-2797441_2
16768,ewoco-gmw-v1-7910514_7
16769,ewoco-1978205_3
16770,2019_SN_JECAM_CIRAD_POLY_111604_940
16771,ewoco-iiasa-10m-v1-2797469_2
16772,ewoco-1976381_3
16773,2020_NGA_WFP_POLY_1114526_1597
16774,ewoco-1977395_3
16775,ewoco-1977716_3
16776,2018_AS_Remelgado_POLY_11115_2377
16777,2018_NER_WAPOR_1_POLY_11154_1689
16778,2018_BF_JECAM_CIRAD_POLY_111581_2523
16779,2020_NGA_WFP_POLY_111575_2479
16780,2020_AF_NHI-CROP-HARVEST_POINT_100642_2
16781,ewoco-1979150_3
16782,ewoco-1939562_3
16783,ewoco-water-v1-6084199_6
16784,ewoco-water-v1-6185314_6
16785,ewoco-iiasa-10m-v1-1688651_2
16786,ewoco-water-v1-6135399_7
16787,ewoco-2183523_3
16788,2018_AS_Remelgado_POLY_111503_1025
16789,ewoco-2181421_3
16790,2018_AS_Remelgado_POLY_1111226_2203
16791,ewoco-water-v1-6175505_7
16792,2021_AF_DE-WA-TRAIN1_POLY_1001225_2018
16793,2020_NGA_WFP_POLY_1113393_1889
16794,ewoco-iiasa-10m-v1-2775081_2
16795,ewoco-iiasa-10m-v1-1976612_7
16796,2020_NGA_WFP_POLY_1111614_2148
16797,2020_SDN_WAPOR_2_POLY_11130_1825
16798,ewoco-urban-v1-5052623_6
16799,2020_NGA_WFP_POLY_1112809_1958
16800,2018_AS_Remelgado_POLY_1111793_1092
16801,2018_BF_JECAM_CIRAD_POLY_111139_2918
16802,2018_BF_JECAM_CIRAD_POLY_111900_1119
16803,2018_BF_JECAM_CIRAD_POLY_111275_2139
16804,ewoco-urban-v1-5016743_2
16805,ewoco-urban-v1-5020197_6
16806,ewoco-1685994_3
16807,2021_AF_DE-WA-TRAIN1_POLY_100532_2081
16808,2018_SN_JECAM_CIRAD_POLY_111738_2191
16809,2019Usda1083273_3132
16810,2018_BF_JECAM_CIRAD_POLY_111597_2755
16811,ewoco-water-v1-6028694_6
16812,ewoco-water-v1-6166707_6
16813,ewoco-water-v1-6049810_7
16814,2018_AS_Remelgado_POLY_111661_1700
16815,2020_ETH_NHI-CROP-HARVEST_POINT_100394_1310
16816,ewoco-gmw-v1-7910237_6
16817,ewoco-iiasa-10m-v1-2753191_7
16818,ewoco-urban-v1-5071751_7
16819,ewoco-1688082_3
16820,2018_AS_Remelgado_POLY_1111753_1377
16821,2020_AF_NHI-CROP-HARVEST_POINT_100758_6
16822,2018_SN_JECAM_CIRAD_POLY_111810_1172
16823,2018_BF_JECAM_CIRAD_POLY_1111054_2082
16824,2021_AF_DE-WA-TRAIN1_POLY_100203_2210
16825,ewoco-water-v1-6131818_6
16826,ewoco-1940153_3
16827,2019_SN_JECAM_CIRAD_POLY_111153_2091
16828,ewoco-1977672_3
16829,2018_AS_Remelgado_POLY_111871_859
16830,ewoco-water-v1-6193165_3
16831,2020_NGA_WFP_POLY_1113495_2209
16832,2018_AS_Remelgado_POLY_1112375_2575
16833,ewoco-urban-v1-5039042_2
16834,2021_AF_DE-WA-TRAIN1_POLY_1001064_2081
16835,2018_AS_Remelgado_POLY_1112634_2222
16836,ewoco-2182844_3
16837,2019_SN_JECAM_CIRAD_POLY_111379_3613
16838,ewoco-2182718_3
16839,2019Usda1115333_3968
16840,2021_AF_DE-WA-TRAIN1_POLY_100688_1888
16841,ewoco-water-v1-6197761_7
16842,2019_AF_DE-WA-VAL1_POINT_10081_7
16843,ewoco-1977328_3
16844,ewoco-1686686_3
16845,2018_BF_JECAM_CIRAD_POLY_111580_1819
16846,ewoco-iiasa-10m-v1-2166102_7
16847,2018_AS_Remelgado_POLY_111608_2692
16848,ewoco-iiasa-100m-v1-1686443_6
16849,2020_NGA_WFP_POLY_1113238_2072
16850,ewoco-iiasa-100m-v1-1685699_3
16851,2021_AF_DE-WA-TRAIN1_POLY_100647_2016
16852,2018_AS_Remelgado_POLY_1111886_2015
16853,2020_NGA_WFP_POLY_11147_3522
16854,2020_NGA_WFP_POLY_111710_2220
16855,2020_NGA_WFP_POLY_1112659_2019
16856,ewoco-urban-v1-5049283_6
16857,ewoco-iiasa-10m-v1-2758514_7
16858,2020_NGA_WFP_POLY_1114598_1675
16859,ewoco-urban-v1-5065323_7
16860,ewoco-iiasa-10m-v1-1687278_2
16861,ewoco-1978655_3
16862,2018_AS_Remelgado_POLY_1111529_1817
16863,ewoco-urban-v1-5024370_7
16864,ewoco-iiasa-10m-v1-2755134_6
16865,ewoco-iiasa-10m-v1-2181785_6
16866,2020_NGA_WFP_POLY_1112203_2214
16867,ewoco-water-v1-6027865_3
16868,2020_SDN_WAPOR_1_POLY_110250_1316
16869,2019_SN_JECAM_CIRAD_POLY_111607_93
16870,ewoco-urban-v1-5033209_6
16871,2018_SN_JECAM_CIRAD_POLY_111710_1825
16872,ewoco-1977997_3
16873,2018_AS_Remelgado_POLY_11127_2425
16874,2018_BF_JECAM_CIRAD_POLY_111895_1662
16875,ewoco-iiasa-10m-v1-2754809_2
16876,ewoco-2182104_3
16877,2018_SN_JECAM_CIRAD_POLY_11123_1379
16878,2018_SN_JECAM_CIRAD_POLY_111669_940
16879,ewoco-1687882_3
16880,2020_NGA_WFP_POLY_1114631_791
16881,ewoco-iiasa-10m-v1-2165867_2
16882,2018_BF_JECAM_CIRAD_POLY_111780_534
16883,2018_BF_JECAM_CIRAD_POLY_111976_2976
16884,2021_AF_DE-WA-TRAIN1_POLY_100914_2083
16885,2018_SN_JECAM_CIRAD_POLY_111189_1890
16886,ewoco-water-v1-6173022_7
16887,ewoco-iiasa-10m-v1-2775148_7
16888,2018_AS_Remelgado_POLY_11171_2752
16889,2018_AS_Remelgado_POLY_111371_2393
16890,2020_NGA_WFP_POLY_1112822_1951
16891,2021_AF_DE-WA-TRAIN1_POLY_100606_1951
16892,ewoco-water-v1-6121335_7
16893,2018_BF_JECAM_CIRAD_POLY_1111066_1950
16894,2018_AS_Remelgado_POLY_11197_2125
16895,2018_AS_Remelgado_POLY_1111921_2403
16896,ewoco-iiasa-100m-v1-1685595_6
16897,2021_AF_DE-WA-TRAIN1_POLY_100621_1954
16898,2018_AS_Remelgado_POLY_1112564_1827
16899,2018_MLI_NHI-CROP-HARVEST_POLY_11063_2276
16900,ewoco-1994540_3
16901,2021_AF_DE-WA-TRAIN1_POLY_1001043_2015
16902,senwapor2-13_2025
16903,ewoco-water-v1-6183836_6
16904,ewoco-urban-v1-5003423_7
16905,senwapor2-24_1826
16906,ewoco-1939611_3
16907,ewoco-gmw-v1-7912468_7
16908,ewoco-water-v1-6062050_6
16909,2018_AS_Remelgado_POLY_1112341_1905
16910,2020_NGA_WFP_POLY_1111984_2019
16911,ewoco-iiasa-10m-v1-2759054_2
16912,ewoco-1978128_3
16913,ewoco-1940709_3
16914,2021_AF_DE-WA-TRAIN1_POLY_100216_2936
16915,ewoco-2180486_3
16916,ewoco-1688617_3
16917,ewoco-1976960_3
16918,ewoco-1978158_3
16919,ewoco-iiasa-10m-v1-1978297_3
16920,ewoco-water-v1-6113238_3
16921,ewoco-iiasa-10m-v1-2758973_6
16922,ewoco-1687551_3
16923,2018_MLI_NHI-CROP-HARVEST_POLY_1108_1447
16924,ewoco-iiasa-10m-v1-2781592_2
16925,2021_AF_DE-WA-TRAIN1_POLY_100214_2144
16926,2021_AF_DE-WA-TRAIN1_POLY_100713_1886
16927,2018_SN_JECAM_CIRAD_POLY_111750_1884
16928,2018_BF_JECAM_CIRAD_POLY_1111035_2269
16929,2018_AS_Remelgado_POLY_111859_1389
16930,2020_SDN_WAPOR_2_POLY_111100_2088
16931,2020_SDN_WAPOR_1_POLY_11046_3526
16932,ewoco-1939921_3
16933,ewoco-1940052_3
16934,2018_BF_JECAM_CIRAD_POLY_111594_1951
16935,ewoco-1685977_3
16936,ewoco-1977976_3
16937,ewoco-iiasa-10m-v1-2760460_2
16938,ewoco-1687804_7
16939,ewoco-1940773_3
16940,2020_SDN_WAPOR_1_POLY_11092_1758
16941,ewoco-1976915_3
16942,ewoco-1685676_3
16943,2018_AS_Remelgado_POLY_1111607_2011
16944,ewoco-urban-v1-5058292_6
16945,2020_SDN_WAPOR_1_POLY_110112_1881
16946,ewoco-water-v1-6082723_7
16947,2020_NGA_WFP_POLY_111179_1549
16948,ewoco-water-v1-6195227_7
16949,ewoco-water-v1-6145188_7
16950,2018_AS_Remelgado_POLY_1111823_1068
16951,2018_AS_Remelgado_POLY_111707_1493
16952,2018_BF_JECAM_CIRAD_POLY_111583_1889
16953,ewoco-urban-v1-5045687_2
16954,ewoco-1689031_3
16955,ewoco-water-v1-6185927_7
16956,2021_AF_DE-WA-TRAIN1_POLY_1001095_2016
16957,ewoco-1940597_3
16958,ewoco-1976914_3
16959,ewoco-1978512_3
16960,2019Usda1083273_2726
16961,2018_BF_JECAM_CIRAD_POLY_111239_1139
16962,2021_AF_DE-WA-TRAIN1_POLY_1001001_1954
16963,ewoco-1690568_3
16964,2021_AF_DE-WA-TRAIN1_POLY_100233_1826
16965,2019_SN_JECAM_CIRAD_POLY_111492_1891
16966,ewoco-1688859_3
16967,ewoco-iiasa-10m-v1-2754787_3
16968,2019_SN_JECAM_CIRAD_POLY_111139_2867
16969,ewoco-water-v1-6079686_7
16970,ewoco-1977723_3
16971,2020_NGA_WFP_POLY_1112991_321
16972,2018_MLI_NHI-CROP-HARVEST_POLY_11019_1956
16973,2020_NGA_WFP_POLY_1112099_2863
16974,ewoco-iiasa-100m-v1-1686142_3
16975,ewoco-1939608_3
16976,ewoco-iiasa-100m-v1-1685316_7
16977,2020_NGA_WFP_POLY_1112049_1886
16978,ewoco-2183635_3
16979,2018_AS_Remelgado_POLY_1112127_2475
16980,2018_AS_Remelgado_POLY_111886_2141
16981,2018_BF_JECAM_CIRAD_POLY_111617_1432
16982,2020_NGA_WFP_POLY_1111298_1962
16983,ewoco-2186621_3
16984,2018_NER_WAPOR_1_POLY_11132_2082
16985,2021_AF_DE-WA-TRAIN1_POLY_100845_2015
16986,2020_NGA_WFP_POLY_1112888_1250
16987,ewoco-1940108_3
16988,ewoco-1939714_3
16989,2018_AS_Remelgado_POLY_1111977_2202
16990,ewoco-iiasa-10m-v1-2192573_7
16991,ewoco-1688904_3
16992,2021_AF_DE-WA-TRAIN1_POLY_100525_1952
16993,2020_NGA_WFP_POLY_1112471_2017
16994,ewoco-iiasa-10m-v1-2758986_6
16995,2021_AF_DE-WA-TRAIN1_POLY_100403_2016
16996,ewoco-1978788_3
16997,ewoco-1979205_3
16998,2018_AS_Remelgado_POLY_1111338_3057
16999,2020_NGA_WFP_POLY_1111551_2015
17000,2020_NGA_WFP_POLY_1113236_1569
17001,ewoco-urban-v1-5046593_6
17002,ewoco-urban-v1-5012819_7
17003,2020_NGA_WFP_POLY_1111632_3670
17004,2020_NGA_WFP_POLY_1117_2015
17005,ewoco-1688046_3
17006,ewoco-water-v1-6154048_2
17007,ewoco-gmw-v1-7912476_2
17008,2020_NGA_WFP_POLY_1111549_1702
17009,ewoco-1691141_3
17010,ewoco-iiasa-100m-v1-1939586_7
17011,ewoco-1689483_3
17012,ewoco-1977282_3
17013,2018_SN_JECAM_CIRAD_POLY_111484_2079
17014,2018_AS_Remelgado_POLY_111136_874
17015,ewoco-1979158_3
17016,ewoco-1690043_3
17017,2018_SN_JECAM_CIRAD_POLY_111634_2765
17018,2018_AS_Remelgado_POLY_1112195_768
17019,2021_AF_DE-WA-TRAIN1_POLY_100249_1950
17020,2021_AF_DE-WA-TRAIN1_POLY_100426_2082
17021,ewoco-urban-v1-5028225_6
17022,2018_SN_JECAM_CIRAD_POLY_111518_3771
17023,ewoco-1939810_3
17024,ewoco-2186301_3
17025,ewoco-urban-v1-5009407_7
17026,ewoco-2183579_3
17027,ewoco-1940145_3
17028,2020_SDN_WAPOR_2_POLY_11112_3120
17029,ewoco-1690745_3
17030,ewoco-1688620_3
17031,ewoco-iiasa-10m-v1-2792326_6
17032,ewoco-iiasa-100m-v1-1685914_6
