,sample_id
19539,2020_NGA_WFP_POLY_1114202_2076
19540,ewoco-2186589_3
19541,ewoco-iiasa-100m-v1-1686333_3
19542,2020_SDN_WAPOR_1_POLY_11018_1693
19543,ewoco-1977071_3
19544,ewoco-1978791_3
19545,ewoco-1939546_3
19546,ewoco-iiasa-10m-v1-2768557_6
19547,ewoco-urban-v1-5071068_7
19548,2020_NGA_WFP_POLY_111819_2510
19549,ewoco-iiasa-10m-v1-1978360_7
19550,ewoco-1940222_3
19551,ewoco-iiasa-10m-v1-2231671_6
19552,2018_AS_Remelgado_POLY_1112148_2968
19553,2019_SN_JECAM_CIRAD_POLY_111502_2015
19554,2018_SN_JECAM_CIRAD_POLY_111189_2088
19555,ewoco-iiasa-10m-v1-2784154_2
19556,ewoco-2172164_3
19557,ewoco-iiasa-10m-v1-2180490_6
19558,2018_BF_JECAM_CIRAD_POLY_111907_1950
19559,ewoco-water-v1-6153425_3
19560,2018_AS_Remelgado_POLY_1111172_1888
19561,2021_AF_DE-WA-VAL1_POINT_1001_6
19562,2020_SDN_WAPOR_1_POLY_110349_2291
19563,ewoco-1940183_3
19564,2020_NGA_WFP_POLY_1114399_1144
19565,ewoco-1978189_3
19566,2019_AF_DE-WA-VAL1_POINT_100177_3
19567,2018_AS_Remelgado_POLY_111198_3117
19568,ewoco-1940018_3
19569,2021_AF_DE-WA-TRAIN1_POLY_100860_2079
19570,ewoco-gmw-v1-7910024_3
19571,ewoco-urban-v1-5019728_7
19572,ewoco-1940235_3
19573,2021_AF_DE-WA-TRAIN1_POLY_100737_2079
19574,ewoco-iiasa-10m-v1-2761674_2
19575,2018_BF_JECAM_CIRAD_POLY_111315_668
19576,ewoco-1939687_3
19577,ewoco-water-v1-6047944_6
19578,ewoco-1979502_3
19579,ewoco-iiasa-10m-v1-2792292_7
19580,ewoco-1940574_3
19581,2021_AF_DE-WA-TRAIN1_POLY_100846_1952
19582,2018_AS_Remelgado_POLY_1111875_1697
19583,ewoco-1687360_3
19584,ewoco-iiasa-10m-v1-2775218_7
19585,2019Usda1210278_21
19586,ewoco-water-v1-6142231_6
19587,ewoco-1940692_3
19588,2021_AF_DE-WA-TRAIN1_POLY_100247_2018
19589,2020_ETH_NHI-CROP-HARVEST_POINT_100416_1965
19590,2021_AF_DE-WA-TRAIN1_POLY_100825_2082
19591,2018_BF_JECAM_CIRAD_POLY_111946_2138
19592,ewoco-urban-v1-5020608_7
19593,ewoco-1978013_3
19594,ewoco-gmw-v1-7910541_7
19595,ewoco-2172594_3
19596,ewoco-urban-v1-5070850_7
19597,2020_NGA_WFP_POLY_1112828_1823
19598,2019_SN_JECAM_CIRAD_POLY_111603_2400
19599,2020_NGA_WFP_POLY_1112318_2013
19600,2018_SN_JECAM_CIRAD_POLY_111696_2341
19601,ewoco-1689408_3
19602,2018_AS_Remelgado_POLY_111558_2012
19603,ewoco-1979433_3
19604,ewoco-1977153_3
19605,ewoco-water-v1-6123470_6
19606,ewoco-water-v1-6155527_6
19607,ewoco-iiasa-100m-v1-1686029_3
19608,2018_BF_JECAM_CIRAD_POLY_111956_927
19609,ewoco-2180444_3
19610,2020_NGA_WFP_POLY_1112867_1712
19611,2018_BF_JECAM_CIRAD_POLY_111828_1825
19612,2021_AF_DE-WA-TRAIN1_POLY_100162_1950
19613,2018_SN_JECAM_CIRAD_POLY_111822_2339
19614,ewoco-iiasa-10m-v1-2768923_3
19615,2018_MLI_NHI-CROP-HARVEST_POLY_11013_1952
19616,2018_AS_Remelgado_POLY_1112517_2651
19617,2021_AF_DE-WA-TRAIN1_POLY_100591_2017
19618,ewoco-1940763_3
19619,ewoco-gmw-v1-7913159_2
19620,2019_MLI_NHI-CROP-HARVEST_POLY_1101_2126
19621,2018_AS_Remelgado_POLY_1111655_2150
19622,2018_AS_Remelgado_POLY_111955_603
19623,ewoco-1978278_3
19624,2018_AS_Remelgado_POLY_1111183_3014
19625,2018_AS_Remelgado_POLY_111482_4029
19626,2020_NGA_WFP_POLY_1111507_2555
19627,senwapor1-24_1952
19628,ewoco-water-v1-6090849_7
19629,ewoco-urban-v1-5027965_7
19630,ewoco-1689989_3
19631,2020_NGA_WFP_POLY_1111552_2208
19632,ewoco-1688994_3
19633,2021_AF_DE-WA-TRAIN1_POLY_100435_1953
19634,2020_NGA_WFP_POLY_1114641_438
19635,ewoco-1686500_3
19636,ewoco-1686109_3
19637,2018_AS_Remelgado_POLY_1111633_2203
19638,ewoco-urban-v1-5051964_3
19639,ewoco-water-v1-6098788_6
19640,ewoco-urban-v1-5017385_7
19641,2020_SDN_WAPOR_1_POLY_110282_1321
19642,2021_AF_DE-WA-TRAIN1_POLY_100671_1950
19643,2020_SDN_WAPOR_1_POLY_11018_3037
19644,ewoco-iiasa-10m-v1-2180455_3
19645,ewoco-2183579_3
19646,ewoco-1689359_3
19647,ewoco-iiasa-10m-v1-2774045_7
19648,2019_MLI_NHI-CROP-HARVEST_POLY_1101_2061
19649,2020_NGA_WFP_POLY_1113368_364
19650,2018_SN_JECAM_CIRAD_POLY_11121_1196
19651,ewoco-2180468_3
19652,ewoco-urban-v1-5020382_7
19653,ewoco-1977026_3
19654,ewoco-2147113_3
19655,ewoco-iiasa-10m-v1-2762406_2
19656,ewoco-2181226_3
19657,ewoco-water-v1-6117950_6
19658,ewoco-1977465_3
19659,2018_AS_Remelgado_POLY_1111978_1581
19660,2020_NGA_WFP_POLY_1112818_2079
19661,2020_NGA_WFP_POLY_1112832_2019
19662,ewoco-iiasa-100m-v1-1685786_6
19663,2018_BF_JECAM_CIRAD_POLY_111303_1818
19664,2018_NER_WAPOR_1_POLY_11122_2028
19665,ewoco-1977223_3
19666,2021_AF_DE-WA-TRAIN1_POLY_100544_2082
19667,2018_BF_JECAM_CIRAD_POLY_111820_2081
19668,2020_SDN_WAPOR_1_POLY_110273_2724
19669,2018_BF_JECAM_CIRAD_POLY_111945_1761
19670,2018_BF_JECAM_CIRAD_POLY_1111069_2532
19671,2018_BF_JECAM_CIRAD_POLY_111502_3309
19672,senwapor1-04_1821
19673,ewoco-urban-v1-5066121_7
19674,2019_SN_JECAM_CIRAD_POLY_111171_2780
19675,ewoco-urban-v1-5016578_2
19676,ewoco-1977306_3
19677,2020_NGA_WFP_POLY_1112803_2083
19678,2018_AS_Remelgado_POLY_1112568_1498
19679,ewoco-water-v1-6065707_7
19680,2021_AF_DE-WA-TRAIN1_POLY_100435_1822
19681,2021_AF_DE-WA-TRAIN1_POLY_100651_1825
19682,2018_AS_Remelgado_POLY_1112110_2017
19683,ewoco-urban-v1-5038041_6
19684,2018_AS_Remelgado_POLY_111595_2012
19685,2018_AS_Remelgado_POLY_1111621_2018
19686,ewoco-1978518_3
19687,ewoco-iiasa-10m-v1-1978785_2
19688,ewoco-iiasa-10m-v1-2784158_6
19689,ewoco-1940951_3
19690,2020_NGA_WFP_POLY_1113266_2210
19691,ewoco-1977389_3
19692,2020_SDN_WAPOR_1_POLY_1101_1502
19693,2018_BF_JECAM_CIRAD_POLY_1111064_1828
19694,2018_AS_Remelgado_POLY_111892_971
19695,ewoco-1689757_3
19696,ewoco-1977532_3
19697,2018_AS_Remelgado_POLY_1111074_1525
19698,2018_NER_WAPOR_1_POLY_1119_2459
19699,ewoco-urban-v1-5072150_7
19700,ewoco-urban-v1-5010291_7
19701,ewoco-water-v1-6058198_3
19702,2018_BF_JECAM_CIRAD_POLY_111119_3050
19703,ewoco-1976577_3
19704,ewoco-iiasa-10m-v1-1939246_3
19705,ewoco-1685710_3
19706,ewoco-1978540_3
19707,ewoco-1977966_3
19708,ewoco-water-v1-6099849_3
19709,2018_AS_Remelgado_POLY_1112516_2654
19710,2021_AF_DE-WA-TRAIN1_POLY_100932_1825
19711,2020_SDN_WAPOR_1_POLY_11017_2651
19712,ewoco-2186644_3
19713,ewoco-iiasa-10m-v1-1940581_7
19714,2020_NGA_WFP_POLY_1112814_3774
19715,2020_NGA_WFP_POLY_1113558_2146
19716,2021_AF_DE-WA-TRAIN1_POLY_100251_1887
19717,2020_NGA_WFP_POLY_1112157_1894
19718,2018_SN_JECAM_CIRAD_POLY_111646_1762
19719,ewoco-water-v1-6025041_7
19720,ewoco-iiasa-10m-v1-1939431_3
19721,2018_AS_Remelgado_POLY_111863_2138
19722,2018_AS_Remelgado_POLY_1112125_2225
19723,2018_AS_Remelgado_POLY_111371_2393
19724,ewoco-1939700_3
19725,2018_AS_Remelgado_POLY_1112188_3149
19726,2018_BF_JECAM_CIRAD_POLY_11183_2879
19727,2018_BF_JECAM_CIRAD_POLY_111918_1948
19728,ewoco-iiasa-100m-v1-1940123_2
19729,ewoco-iiasa-10m-v1-2760566_3
19730,ewoco-1939352_3
19731,2020_SDN_WAPOR_2_POLY_11176_3208
19732,ewoco-water-v1-6183829_2
19733,2020_NGA_WFP_POLY_1113334_661
19734,ewoco-urban-v1-5038643_6
19735,ewoco-1976777_3
19736,2018_SN_JECAM_CIRAD_POLY_111669_2332
19737,ewoco-iiasa-100m-v1-1685430_3
19738,2020_NGA_WFP_POLY_1113762_2662
19739,2018_AS_Remelgado_POLY_1112441_3101
19740,ewoco-1688542_3
19741,2018_AS_Remelgado_POLY_1112525_1449
19742,2018_AS_Remelgado_POLY_111293_1631
19743,ewoco-2198774_3
19744,ewoco-1689553_3
19745,ewoco-1688655_3
19746,ewoco-water-v1-6155649_6
19747,2020_NGA_WFP_POLY_1112249_1701
19748,ewoco-iiasa-100m-v1-1940500_3
19749,ewoco-2182100_3
19750,2018_AS_Remelgado_POLY_111609_3801
19751,ewoco-1686588_3
19752,ewoco-1939721_3
19753,ewoco-water-v1-6111034_7
19754,ewoco-1979158_3
19755,2020_NGA_WFP_POLY_111489_2085
19756,ewoco-iiasa-10m-v1-2781644_7
19757,ewoco-1939358_3
19758,ewoco-1977296_3
19759,ewoco-1687701_3
19760,ewoco-2182693_3
19761,ewoco-iiasa-100m-v1-1940446_2
19762,2018_AS_Remelgado_POLY_1111901_1417
19763,ewoco-urban-v1-5004834_2
19764,2021_AF_DE-WA-TRAIN1_POLY_1001130_2016
19765,ewoco-iiasa-10m-v1-2783152_3
19766,ewoco-2180626_3
19767,2018_AS_Remelgado_POLY_11124_2193
19768,2018_AS_Remelgado_POLY_1112553_1556
19769,ewoco-1978477_3
19770,2018_AS_Remelgado_POLY_1112166_3199
19771,2021_AF_DE-WA-TRAIN1_POLY_100934_1886
19772,ewoco-1686340_3
19773,2018_BF_JECAM_CIRAD_POLY_111200_3327
19774,ewoco-1687660_7
19775,2018_BF_JECAM_CIRAD_POLY_11116_557
19776,ewoco-iiasa-10m-v1-2797448_6
19777,ewoco-1939781_3
19778,ewoco-iiasa-100m-v1-1686432_7
19779,2020_NGA_WFP_POLY_1112017_1956
19780,2018_BF_JECAM_CIRAD_POLY_111183_274
19781,2021_AF_DE-WA-TRAIN1_POLY_100165_2272
19782,ewoco-water-v1-6020719_2
19783,ewoco-1994362_3
19784,ewoco-iiasa-10m-v1-1976429_3
19785,ewoco-1940639_3
19786,2018_AS_Remelgado_POLY_1111921_2526
19787,2020_NGA_WFP_POLY_1112051_2015
19788,ewoco-1977724_3
19789,2018_BF_JECAM_CIRAD_POLY_111569_981
19790,ewoco-1976632_3
19791,2019_MLI_NHI-CROP-HARVEST_POLY_11010_1742
19792,2018_BF_JECAM_CIRAD_POLY_111874_2467
19793,2018_BF_JECAM_CIRAD_POLY_111597_2565
19794,ewoco-1940772_3
19795,ewoco-gmw-v1-7910253_6
19796,ewoco-urban-v1-5044978_6
19797,2020_NGA_WFP_POLY_1114522_2016
19798,2019_SN_JECAM_CIRAD_POLY_111232_1953
19799,ewoco-iiasa-10m-v1-2186604_7
19800,ewoco-2165925_3
19801,ewoco-iiasa-10m-v1-2797358_7
19802,2020_AF_NHI-CROP-HARVEST_POINT_100642_2
19803,2018_AS_Remelgado_POLY_111144_2148
19804,2020_SDN_WAPOR_1_POLY_110249_1944
19805,ewoco-urban-v1-5058745_2
19806,ewoco-1976727_3
19807,2018_AS_Remelgado_POLY_111281_3908
19808,2018_AS_Remelgado_POLY_1112067_959
19809,2018_BF_JECAM_CIRAD_POLY_111104_2420
19810,2018_BF_JECAM_CIRAD_POLY_111825_736
19811,ewoco-1940230_3
19812,ewoco-2182215_3
19813,ewoco-2181635_3
19814,2020_SDN_WAPOR_2_POLY_111326_1799
19815,2019_SN_JECAM_CIRAD_POLY_11189_124
19816,ewoco-urban-v1-5064932_7
19817,ewoco-1686224_3
19818,ewoco-1762574_3
19819,ewoco-1688742_3
19820,2020_SDN_WAPOR_2_POLY_111111_2138
19821,2020_NGA_WFP_POLY_1112845_2073
19822,ewoco-1940039_3
19823,ewoco-iiasa-10m-v1-2182069_7
19824,2018_AS_Remelgado_POLY_11158_1461
19825,ewoco-1991234_2
19826,2019_SN_JECAM_CIRAD_POLY_111604_940
19827,ewoco-water-v1-6154047_6
19828,ewoco-gmw-v1-7910281_7
19829,2019_AF_NHI-CROP-HARVEST_POLY_1001921_1761
19830,ewoco-iiasa-10m-v1-1688645_6
19831,ewoco-1977703_3
19832,ewoco-1940766_3
19833,ewoco-2178998_7
19834,2021_AF_DE-WA-TRAIN1_POLY_100548_2019
19835,ewoco-1976620_3
19836,2020_AF_NHI-CROP-HARVEST_POINT_100753_6
19837,ewoco-urban-v1-5040793_7
19838,2020_NGA_WFP_POLY_1112709_2272
19839,2018_BF_JECAM_CIRAD_POLY_1110_1511
19840,ewoco-iiasa-10m-v1-2783486_2
19841,ewoco-water-v1-6146836_7
19842,2018_AS_Remelgado_POLY_111522_3144
19843,ewoco-2186290_3
19844,2020_NGA_WFP_POLY_1111990_2269
19845,ewoco-1685265_3
19846,ewoco-1978158_3
19847,2021_AF_DE-WA-TRAIN1_POLY_100958_2144
19848,2019_AF_NHI-CROP-HARVEST_POLY_1001791_655
19849,ewoco-water-v1-6078877_7
19850,2020_AF_NHI-CROP-HARVEST_POINT_100666_6
19851,ewoco-1689587_3
19852,ewoco-iiasa-10m-v1-2774063_6
19853,ewoco-iiasa-100m-v1-1940398_3
19854,ewoco-urban-v1-5035147_6
19855,ewoco-2180599_3
19856,2021_AF_DE-WA-TRAIN1_POLY_100597_1953
19857,2018_AS_Remelgado_POLY_1112167_3982
19858,ewoco-iiasa-100m-v1-1685968_7
19859,2021_AF_DE-WA-TRAIN1_POLY_100310_1889
19860,2020_NGA_WFP_POLY_1112007_2562
19861,2019_AF_NHI-CROP-HARVEST_POLY_1001864_1887
19862,ewoco-iiasa-10m-v1-2775064_3
19863,2018_AS_Remelgado_POLY_1112180_210
19864,2021_AF_DE-WA-TRAIN1_POLY_1001090_2082
19865,ewoco-1940597_3
19866,2020_NGA_WFP_POLY_1113377_1835
19867,ewoco-iiasa-10m-v1-1977245_6
19868,2019_SN_JECAM_CIRAD_POLY_111613_1763
19869,ewoco-1760193_3
19870,ewoco-iiasa-10m-v1-2781003_3
19871,ewoco-urban-v1-5064392_7
19872,ewoco-2172201_3
19873,2018_AS_Remelgado_POLY_111597_1391
19874,ewoco-urban-v1-5033836_7
19875,ewoco-iiasa-10m-v1-2775193_7
19876,ewoco-1940131_3
19877,ewoco-iiasa-10m-v1-1978137_6
19878,ewoco-iiasa-100m-v1-1939864_7
19879,ewoco-1940386_3
19880,ewoco-1688854_3
19881,ewoco-1979304_3
19882,ewoco-2321311_3
19883,2018_AS_Remelgado_POLY_111140_644
19884,2021_AF_DE-WA-TRAIN1_POLY_100285_2078
19885,2018_AS_Remelgado_POLY_111482_1884
19886,ewoco-water-v1-6098898_7
19887,ewoco-water-v1-6198047_7
19888,ewoco-water-v1-6116979_6
19889,ewoco-iiasa-10m-v1-1939433_2
19890,2018_BF_JECAM_CIRAD_POLY_111928_1956
19891,2018_SN_JECAM_CIRAD_POLY_11114_2883
19892,2019_SN_JECAM_CIRAD_POLY_111430_263
19893,2018_AS_Remelgado_POLY_1112382_2136
19894,ewoco-1976618_3
19895,2020_NGA_WFP_POLY_1113252_2683
19896,ewoco-1688637_3
19897,2018_SN_JECAM_CIRAD_POLY_111751_1955
19898,ewoco-iiasa-10m-v1-2782153_6
19899,ewoco-urban-v1-5005737_6
19900,2018_BF_JECAM_CIRAD_POLY_111623_1339
19901,2018_BF_JECAM_CIRAD_POLY_111832_1199
19902,ewoco-water-v1-6184582_6
19903,ewoco-1763455_3
19904,2018_AS_Remelgado_POLY_1111798_3967
19905,ewoco-1939404_3
19906,ewoco-iiasa-10m-v1-1976599_2
19907,ewoco-2180513_3
19908,ewoco-iiasa-10m-v1-2791733_6
19909,2018_SN_JECAM_CIRAD_POLY_111225_1260
19910,ewoco-iiasa-10m-v1-1691538_7
19911,ewoco-iiasa-10m-v1-2779181_6
19912,ewoco-1685394_3
19913,ewoco-1687130_6
19914,ewoco-iiasa-10m-v1-2775079_7
19915,ewoco-water-v1-6154813_7
19916,2018_AS_Remelgado_POLY_111612_198
19917,2018_MLI_NHI-CROP-HARVEST_POLY_11054_1890
19918,ewoco-1977098_3
19919,ewoco-urban-v1-5012408_7
19920,ewoco-iiasa-10m-v1-1687447_2
19921,2018_BF_JECAM_CIRAD_POLY_1111002_3961
19922,ewoco-urban-v1-5017212_7
19923,ewoco-2166177_3
19924,2020_NGA_WFP_POLY_1112704_850
19925,ewoco-iiasa-10m-v1-2753294_6
19926,2020_NGA_WFP_POLY_1113220_1890
19927,ewoco-urban-v1-5020540_7
19928,2020_NGA_WFP_POLY_1112927_127
19929,ewoco-iiasa-100m-v1-1940338_6
19930,ewoco-1940202_3
19931,ewoco-1978260_3
19932,ewoco-urban-v1-5037393_7
19933,ewoco-2180472_3
19934,ewoco-1690369_3
19935,ewoco-iiasa-10m-v1-2179247_3
19936,2020_NGA_WFP_POLY_1114493_2076
19937,2018_SN_JECAM_CIRAD_POLY_11132_3468
19938,2021_AF_DE-WA-TRAIN1_POLY_100677_2083
19939,ewoco-water-v1-6005382_3
19940,2018_AS_Remelgado_POLY_1112243_3379
19941,2018_MLI_NHI-CROP-HARVEST_POLY_11036_1632
19942,ewoco-gmw-v1-7910216_6
19943,ewoco-1976393_3
19944,2021_AF_DE-WA-TRAIN1_POLY_100733_1953
19945,ewoco-1689608_3
19946,2018_AS_Remelgado_POLY_1111223_1374
19947,ewoco-1940856_3
19948,ewoco-1976630_3
19949,2019_SN_JECAM_CIRAD_POLY_11165_741
19950,2020_SDN_WAPOR_1_POLY_110250_2214
19951,2021_AF_DE-WA-TRAIN1_POLY_100818_1825
19952,ewoco-iiasa-10m-v1-2753950_3
19953,2021_AF_DE-WA-TRAIN1_POLY_1001064_2079
19954,ewoco-1761112_3
19955,2018_AS_Remelgado_POLY_111206_2265
19956,2018_BF_JECAM_CIRAD_POLY_111328_2589
19957,ewoco-iiasa-10m-v1-2797190_3
19958,2018_AS_Remelgado_POLY_1112252_472
19959,ewoco-water-v1-6177160_6
19960,2018_BF_JECAM_CIRAD_POLY_111271_3191
19961,2020_SDN_WAPOR_1_POLY_11063_1437
19962,ewoco-urban-v1-5029958_7
19963,2020_NGA_WFP_POLY_1112175_677
19964,2018_BF_JECAM_CIRAD_POLY_11112_2975
19965,ewoco-iiasa-10m-v1-1978283_7
19966,2018_AS_Remelgado_POLY_1112371_2336
19967,ewoco-1939315_3
19968,ewoco-water-v1-6127611_7
19969,2018_MLI_NHI-CROP-HARVEST_POLY_11052_2020
19970,ewoco-water-v1-6171841_3
19971,2020_NGA_WFP_POLY_111168_3366
19972,ewoco-gmw-v1-7910811_6
19973,ewoco-water-v1-6020322_7
19974,ewoco-1686661_3
19975,ewoco-water-v1-6077475_2
19976,2020_NGA_WFP_POLY_111323_3611
19977,2020_SDN_WAPOR_2_POLY_111136_2046
19978,ewoco-2165584_3
19979,ewoco-2186309_3
19980,2018_AS_Remelgado_POLY_1112071_1649
19981,ewoco-gmw-v1-7910219_6
19982,ewoco-1978578_3
19983,ewoco-1689606_3
19984,ewoco-1977610_3
19985,2018_AS_Remelgado_POLY_1111725_241
19986,2020_NGA_WFP_POLY_1112049_1948
19987,ewoco-water-v1-6067401_7
19988,2018_BF_JECAM_CIRAD_POLY_111640_2296
19989,2018_AS_Remelgado_POLY_1112522_2148
19990,ewoco-iiasa-10m-v1-1686969_2
19991,2019_AF_NHI-CROP-HARVEST_POLY_1001182_2148
19992,ewoco-1976510_3
19993,senwapor2-63_2021
19994,2018_BF_JECAM_CIRAD_POLY_111617_2151
19995,ewoco-iiasa-10m-v1-2797400_3
19996,ewoco-iiasa-100m-v1-1685434_6
19997,ewoco-2180562_3
19998,ewoco-2181641_3
19999,2020_SDN_WAPOR_1_POLY_11088_2142
20000,2018_AS_Remelgado_POLY_111698_1501
20001,ewoco-gmw-v1-7912465_7
20002,ewoco-1977886_3
20003,ewoco-iiasa-10m-v1-1939500_3
20004,2020_SDN_WAPOR_2_POLY_111108_2719
20005,ewoco-2180578_3
20006,2018_AS_Remelgado_POLY_111557_1134
20007,2018_BF_JECAM_CIRAD_POLY_111147_1894
20008,2019_SN_JECAM_CIRAD_POLY_111139_2867
20009,ewoco-urban-v1-5067950_6
20010,ewoco-water-v1-6085899_7
20011,2019_SN_JECAM_CIRAD_POLY_111627_1955
20012,2020_NGA_WFP_POLY_1113600_2451
20013,2021_AF_DE-WA-TRAIN1_POLY_1001120_2082
20014,ewoco-2172161_3
20015,ewoco-gmw-v1-7910065_2
20016,ewoco-2186585_3
20017,ewoco-1691536_3
20018,ewoco-iiasa-10m-v1-1978786_7
20019,ewoco-2180446_3
20020,2018_BF_JECAM_CIRAD_POLY_111879_1576
20021,ewoco-1976490_2
20022,ewoco-1939547_3
20023,2018_BF_JECAM_CIRAD_POLY_111991_2017
20024,2019_SN_JECAM_CIRAD_POLY_111486_2141
20025,senwapor2-25_2205
20026,ewoco-2172155_3
20027,2020_NGA_WFP_POLY_1113495_2458
20028,2020_SDN_WAPOR_1_POLY_110210_1507
20029,2018_AS_Remelgado_POLY_1112098_3774
20030,ewoco-iiasa-10m-v1-2797144_3
20031,2018_BF_JECAM_CIRAD_POLY_111581_2594
20032,ewoco-iiasa-10m-v1-2784540_3
20033,2020_NGA_WFP_POLY_1112793_1633
20034,2020_SDN_WAPOR_2_POLY_111241_451
20035,2020_SDN_WAPOR_1_POLY_110331_1762
20036,ewoco-water-v1-6153944_7
20037,2020_SDN_WAPOR_1_POLY_11036_2151
20038,ewoco-gmw-v1-7912971_3
20039,ewoco-1977852_3
20040,ewoco-2172145_3
20041,2018_AS_Remelgado_POLY_1111488_1188
20042,2020_NGA_WFP_POLY_1112659_3625
20043,ewoco-1977184_3
20044,ewoco-iiasa-10m-v1-2780575_6
20045,ewoco-water-v1-6005381_6
20046,2018_BF_JECAM_CIRAD_POLY_1111015_2015
20047,ewoco-iiasa-100m-v1-1685464_6
20048,2021_AF_DE-WA-TRAIN1_POLY_100631_2018
20049,2020_NGA_WFP_POLY_1112446_3803
20050,2021_AF_DE-WA-TRAIN1_POLY_100844_2143
20051,2020_NGA_WFP_POLY_1112142_1825
20052,2018_BF_JECAM_CIRAD_POLY_1111072_2208
20053,2018_AS_Remelgado_POLY_111517_2797
20054,ewoco-2186623_3
20055,2018_AS_Remelgado_POLY_1111212_94
20056,2020_NGA_WFP_POLY_1113495_2209
20057,2020_NGA_WFP_POLY_1112674_927
20058,ewoco-urban-v1-5052750_7
20059,2018_AS_Remelgado_POLY_1112382_1567
20060,ewoco-iiasa-100m-v1-1686276_6
20061,ewoco-1976961_3
20062,ewoco-gmw-v1-7910111_7
20063,2018_AS_Remelgado_POLY_1111515_1308
20064,ewoco-iiasa-10m-v1-2781311_7
20065,ewoco-iiasa-10m-v1-1686983_6
20066,2021_AF_DE-WA-TRAIN1_POLY_100934_2015
20067,2020_NGA_WFP_POLY_1112577_3009
20068,ewoco-1940449_3
20069,ewoco-urban-v1-5022730_6
20070,ewoco-2181735_3
20071,ewoco-iiasa-100m-v1-1000235_2
20072,ewoco-iiasa-10m-v1-2754874_7
20073,2018_SN_JECAM_CIRAD_POLY_111731_2144
20074,ewoco-iiasa-10m-v1-1977171_2
20075,ewoco-iiasa-100m-v1-1685340_6
20076,ewoco-2182816_3
20077,ewoco-2186573_3
20078,ewoco-1940372_3
20079,ewoco-1977837_3
20080,ewoco-1687883_3
20081,2020_NGA_WFP_POLY_1111167_3621
20082,ewoco-2177170_3
20083,ewoco-iiasa-10m-v1-1976468_3
20084,ewoco-iiasa-10m-v1-2753463_2
20085,ewoco-iiasa-10m-v1-2758591_6
20086,2018_AS_Remelgado_POLY_111432_2316
20087,2018_NER_WAPOR_1_POLY_1110_1635
20088,ewoco-iiasa-10m-v1-1689025_7
20089,ewoco-urban-v1-5035080_2
20090,2018_AS_Remelgado_POLY_111897_3369
20091,2018_BF_JECAM_CIRAD_POLY_111921_2079
20092,ewoco-1978724_3
20093,2019_AF_NHI-CROP-HARVEST_POLY_1001782_2080
20094,2021_AF_DE-WA-TRAIN1_POLY_100733_1952
20095,2020_NGA_WFP_POLY_111626_2097
20096,ewoco-urban-v1-5068017_7
20097,2020_NGA_WFP_POLY_1112490_3957
20098,ewoco-1976536_3
20099,2018_AS_Remelgado_POLY_1111495_1727
20100,ewoco-iiasa-10m-v1-1976450_7
20101,2019_MLI_NHI-CROP-HARVEST_POLY_11010_1550
20102,2019_SN_JECAM_CIRAD_POLY_111532_1761
20103,ewoco-iiasa-10m-v1-1976606_2
20104,2019_SN_JECAM_CIRAD_POLY_111406_2012
20105,ewoco-gmw-v1-7910324_7
20106,2018_AS_Remelgado_POLY_1112545_293
20107,ewoco-iiasa-10m-v1-2797109_3
20108,ewoco-1940145_3
20109,2018_SN_JECAM_CIRAD_POLY_11132_2183
20110,2018_SN_JECAM_CIRAD_POLY_111817_1956
20111,ewoco-1692992_3
20112,ewoco-urban-v1-5049614_6
20113,2018_MLI_NHI-CROP-HARVEST_POLY_11046_2083
20114,ewoco-1979047_3
20115,ewoco-1978132_3
20116,2020_SDN_WAPOR_1_POLY_110184_1174
20117,ewoco-iiasa-10m-v1-2753684_3
20118,2018_AS_Remelgado_POLY_1112039_379
20119,ewoco-2182112_3
20120,senwapor2-53_2206
20121,ewoco-1977038_3
20122,ewoco-gmw-v1-7910866_3
20123,2019_AF_NHI-CROP-HARVEST_POLY_1001790_2082
20124,2021_AF_DE-WA-TRAIN1_POLY_1001238_1825
20125,ewoco-2166140_3
20126,ewoco-1687153_3
20127,2018_AS_Remelgado_POLY_1111880_1509
20128,ewoco-2186291_3
20129,2018_BF_JECAM_CIRAD_POLY_111551_1825
20130,2018_SN_JECAM_CIRAD_POLY_11114_3793
20131,2018_AS_Remelgado_POLY_1112479_3710
20132,ewoco-1688625_3
20133,senwapor2-28_2275
20134,2018_SN_JECAM_CIRAD_POLY_111733_1887
20135,2019_AF_NHI-CROP-HARVEST_POLY_1001886_2144
20136,2021_AF_DE-WA-TRAIN1_POLY_100397_1888
20137,2018_AS_Remelgado_POLY_1111425_2737
20138,2018_AS_Remelgado_POLY_1111839_2373
20139,ewoco-2182597_3
20140,ewoco-2186655_3
20141,ewoco-2186605_3
20142,ewoco-2186696_3
20143,ewoco-water-v1-6132537_7
20144,ewoco-urban-v1-5017411_6
20145,ewoco-1687928_3
20146,2020_AF_NHI-CROP-HARVEST_POINT_100619_6
20147,ewoco-gmw-v1-7912469_3
20148,2020_NGA_WFP_POLY_1111622_1762
20149,ewoco-gmw-v1-7910271_7
20150,ewoco-2181494_3
20151,2020_NGA_WFP_POLY_1111910_1694
20152,2018_SN_JECAM_CIRAD_POLY_111618_1763
20153,ewoco-gmw-v1-7910103_6
20154,ewoco-urban-v1-5062766_6
20155,2019_SN_JECAM_CIRAD_POLY_111666_2813
20156,2018_AS_Remelgado_POLY_111813_3006
20157,ewoco-water-v1-6034579_7
20158,ewoco-2165554_3
