ewoc_code;level_1;level_2;level_3;level_4;level_5;definition;label_full;LC_code;LC_label;sampling_label;sampling_label_v0;finetune_class
11-11-02-003-5;temporary_crops;grass_fodder_crops;legumes_harvested_green;clover;crimson_clover;Trifolium incarnatum;crimson_clover;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-003-6;temporary_crops;grass_fodder_crops;legumes_harvested_green;clover;red_clover;;red_clover;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-003-7;temporary_crops;grass_fodder_crops;legumes_harvested_green;clover;white_clover;;white_clover;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-004-0;temporary_crops;grass_fodder_crops;legumes_harvested_green;melilot_sweet_clover;;;melilot_sweet_clover;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-005-0;temporary_crops;grass_fodder_crops;legumes_harvested_green;vetches;;;vetches;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-005-1;temporary_crops;grass_fodder_crops;legumes_harvested_green;vetches;winter_vetches;;winter_vetches;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-005-2;temporary_crops;grass_fodder_crops;legumes_harvested_green;vetches;summer_vetches;;summer_vetches;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-006-0;temporary_crops;grass_fodder_crops;legumes_harvested_green;phacelia;;;phacelia;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-007-0;temporary_crops;grass_fodder_crops;legumes_harvested_green;onobrychis_sainfoins;;;onobrychis_sainfoins;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-008-0;temporary_crops;grass_fodder_crops;legumes_harvested_green;mix_forage_legumes;;;mix_forage_legumes;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-009-0;temporary_crops;grass_fodder_crops;legumes_harvested_green;birdsfoot_trefoil;;;birdsfoot_trefoil;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-010-0;temporary_crops;grass_fodder_crops;legumes_harvested_green;sulla;;Hedysarium coronarium;sulla;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-02-011-0;temporary_crops;grass_fodder_crops;legumes_harvested_green;black_medick;;Medicago lupulina L.;black_medick;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-04-000-0;temporary_crops;grass_fodder_crops;fodder_mixtures;;;;fodder_mixtures;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-05-000-0;temporary_crops;grass_fodder_crops;sedges;;;;sedges;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-11-05-001-0;temporary_crops;grass_fodder_crops;sedges;chufa;;;chufa;11;temporary_crops;grass_fodder_crops;grass_fodder_crops;grass_fodder_crops
11-12-00-000-0;temporary_crops;industrial_crops;;;;;industrial_crops;11;temporary_crops;temporary_crops;other_crop;
11-13-00-000-0;temporary_crops;seed_seedlings;;;;;seed_seedlings;11;temporary_crops;temporary_crops;other_crop;
11-14-00-000-0;temporary_crops;mixed_arable_crops;;;;;mixed_arable_crops;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-000-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;;;;cereal_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-001-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_beans/peas;;;cereal_mixed_with_beans/peas;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-001-1;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_beans/peas;millet_mixed_with_beans/peas;;millet_mixed_with_beans/peas;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-001-2;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_beans/peas;sorghum_mixed_with_beans/peas;;sorghum_mixed_with_beans/peas;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-002-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_vegetables;;;cereal_mixed_with_vegetables;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-002-1;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_vegetables;sorghum_mixed_with_vegetables;;sorghum_mixed_with_vegetables;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-002-2;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_vegetables;millet_mixed_with_vegetables;;millet_mixed_with_vegetables;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-003-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_root_crops;;;cereal_mixed_with_root_crops;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-003-1;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_root_crops;sorghum_mixed_with_potato;;sorghum_mixed_with_potato;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-003-2;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_root_crops;millet_mixed_with_potato;;millet_mixed_with_potato;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-004-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_oilseeds;;;cereal_mixed_with_oilseeds;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-004-1;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_oilseeds;cereal_mixed_with_groundnut;;cereal_mixed_with_groundnut;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-004-2;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_oilseeds;cereal_mixed_with_soybean;;cereal_mixed_with_soybean;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-004-3;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_oilseeds;cereal_mixed_with_sunflower;;cereal_mixed_with_sunflower;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-004-4;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_oilseeds;cereal_mixed_with_sesame;;cereal_mixed_with_sesame;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-005-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_grass;;;cereal_mixed_with_grass;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-006-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_protein_crops;;;cereal_mixed_with_protein_crops;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-007-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_fibre_crops;;;cereal_mixed_with_fibre_crops;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-007-1;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_fibre_crops;cereal_mixed_with_cotton;;cereal_mixed_with_cotton;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-01-008-0;temporary_crops;mixed_arable_crops;cereal_mixed_with;cereal_mixed_with_legumes;;;cereal_mixed_with_legumes;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-000-0;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;;;;beans_peas_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-001-0;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_vegetables;;;beans_peas_mixed_with_vegetables;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-002-0;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_oilseed;;;beans_peas_mixed_with_oilseed;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-002-1;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_oilseed;beans_peas_mixed_with_groundnut;;beans_peas_mixed_with_groundnut;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-002-2;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_oilseed;beans_peas_mixed_with_soybean;;beans_peas_mixed_with_soybean;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-002-3;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_oilseed;beans_peas_mixed_with_sunflower;;beans_peas_mixed_with_sunflower;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-002-4;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_oilseed;beans_peas_mixed_with_sesame;;beans_peas_mixed_with_sesame;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-003-0;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_root_crops;;;beans_peas_mixed_with_root_crops;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-003-1;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_root_crops;beans_peas_mixed_with_cassava;;beans_peas_mixed_with_cassava;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-003-2;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_root_crops;beans_peas_mixed_with_potatoes;;beans_peas_mixed_with_potatoes;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-004-0;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_grass;;;beans_peas_mixed_with_grass;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-005-0;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_herbs;;;beans_peas_mixed_with_herbs;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-006-0;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_fibre;;;beans_peas_mixed_with_fibre;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-02-006-1;temporary_crops;mixed_arable_crops;beans_peas_mixed_with;beans_peas_mixed_with_fibre;beans_peas_mixed_with_cotton;;beans_peas_mixed_with_cotton;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-000-0;temporary_crops;mixed_arable_crops;vegetables_mixed_with;;;;vegetables_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-001-0;temporary_crops;mixed_arable_crops;vegetables_mixed_with;vegetables_mixed_with_oilseeds;;;vegetables_mixed_with_oilseeds;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-001-1;temporary_crops;mixed_arable_crops;vegetables_mixed_with;vegetables_mixed_with_oilseeds;vegetables_mixed_with_groundnut;;vegetables_mixed_with_groundnut;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-001-2;temporary_crops;mixed_arable_crops;vegetables_mixed_with;vegetables_mixed_with_oilseeds;vegetables_mixed_with_soybeans;;vegetables_mixed_with_soybeans;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-001-3;temporary_crops;mixed_arable_crops;vegetables_mixed_with;vegetables_mixed_with_oilseeds;vegetables_mixed_with_rapeseed;;vegetables_mixed_with_rapeseed;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-001-4;temporary_crops;mixed_arable_crops;vegetables_mixed_with;vegetables_mixed_with_oilseeds;vegetables_mixed_with_sunflower;;vegetables_mixed_with_sunflower;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-002-0;temporary_crops;mixed_arable_crops;vegetables_mixed_with;vegetables_mixed_with_potatoes;;;vegetables_mixed_with_potatoes;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-003-0;temporary_crops;mixed_arable_crops;vegetables_mixed_with;vegetables_mixed_with_grass;;;vegetables_mixed_with_grass;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-03-004-0;temporary_crops;mixed_arable_crops;vegetables_mixed_with;vegetables_mixed_with_root_tuber;;;vegetables_mixed_with_root_tuber;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-000-0;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;;;;oilseeds_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-000-1;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;groundnut_mixed_with;;;groundnut_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-000-2;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;soybean_mixed_with;;;soybean_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-000-3;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;sunflower_mixed_with;;;sunflower_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-001-0;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;oilseeds_mixed_with_grass;;;oilseeds_mixed_with_grass;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-001-1;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;oilseeds_mixed_with_grass;soybean_mixed_with_sugarcane;;soybean_mixed_with_sugarcane;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-002-0;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;oilseeds_mixed_with_protein_crops;;;oilseeds_mixed_with_protein_crops;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-002-1;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;oilseeds_mixed_with_protein_crops;groundnut_mixed_with_bambaranut;;groundnut_mixed_with_bambaranut;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-003-0;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;oilseeds_mixed_with_fibre;;;oilseeds_mixed_with_fibre;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-04-003-1;temporary_crops;mixed_arable_crops;oilseeds_mixed_with;oilseeds_mixed_with_fibre;soybean_mixed_with_cotton;;soybean_mixed_with_cotton;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-05-000-0;temporary_crops;mixed_arable_crops;Mixture three or more;mixture_three_or_more;;;mixture_three_or_more;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-000-0;temporary_crops;mixed_arable_crops;maize_mixed_with;;;;maize_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-001-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_beans/peas;;;maize_mixed_with_beans/peas;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-001-1;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_beans/peas;maize_mixed_with_pigeon_peas;;maize_mixed_with_pigeon_peas;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-001-2;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_beans/peas;maize_mixed_with_pigeon_peas_cassava;;maize_mixed_with_pigeon_peas_cassava;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-001-3;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_beans/peas;maize_mixed_with_cowpea;;maize_mixed_with_cowpea;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-001-4;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_beans/peas;maize_mixed_with_beans;;maize_mixed_with_beans;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-002-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_vegetables;;;maize_mixed_with_vegetables;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-003-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_root_crops;;;maize_mixed_with_root_crops;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-003-1;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_root_crops;maize_mixed_with_cassava;;maize_mixed_with_cassava;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-003-2;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_root_crops;maize_mixed_with_sweetpotato;;maize_mixed_with_sweetpotato;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-004-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_oilseeds;;;maize_mixed_with_oilseeds;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-004-1;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_oilseeds;maize_mixed_with_groundnut;;maize_mixed_with_groundnut;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-004-2;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_oilseeds;maize_mixed_with_soybean;;maize_mixed_with_soybean;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-004-3;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_oilseeds;maize_mixed_with_sunflower;;maize_mixed_with_sunflower;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-005-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_grass;;;maize_mixed_with_grass;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-006-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_protein_crops;;;maize_mixed_with_protein_crops;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-007-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_other_cereals;;;maize_mixed_with_other_cereals;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-007-1;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_other_cereals;maize_mixed_with_sorghum;;maize_mixed_with_sorghum;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-008-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_herbs;;;maize_mixed_with_herbs;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-009-0;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_fibre;;;maize_mixed_with_fibre;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-06-009-1;temporary_crops;mixed_arable_crops;maize_mixed_with;maize_mixed_with_fibre;maize_mixed_with_cotton;;maize_mixed_with_cotton;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-000-0;temporary_crops;mixed_arable_crops;root_crops_mixed_with;;;;root_crops_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-000-1;temporary_crops;mixed_arable_crops;root_crops_mixed_with;;potatoes_mixed_with;;potatoes_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-000-2;temporary_crops;mixed_arable_crops;root_crops_mixed_with;;cassava_mixed_with;;cassava_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-001-0;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_grass;;;root_crops_mixed_with_grass;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-002-0;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_oilseeds;;;root_crops_mixed_with_oilseeds;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-002-1;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_oilseeds;cassava_mixed_with_sunflower;;cassava_mixed_with_sunflower;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-002-2;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_oilseeds;potatoes_mixed_with_sunflower;;potatoes_mixed_with_sunflower;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-002-3;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_oilseeds;potatoes_mixed_with_soybean;;potatoes_mixed_with_soybean;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-002-4;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_oilseeds;potatoes_mixed_with_groundnut;;potatoes_mixed_with_groundnut;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-003-0;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_vegetables;;;root_crops_mixed_with_vegetables;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-003-1;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_vegetables;cassava_mixed_with_vegetables;;cassava_mixed_with_vegetables;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-07-003-2;temporary_crops;mixed_arable_crops;root_crops_mixed_with;root_crops_mixed_with_vegetables;potatoes_mixed_with_vegetables;;potatoes_mixed_with_vegetables;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-08-000-0;temporary_crops;mixed_arable_crops;fibre_crops_mixed_with;;;;fibre_crops_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-08-000-1;temporary_crops;mixed_arable_crops;fibre_crops_mixed_with;cotton_mixed_with;;;cotton_mixed_with;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-14-08-001-0;temporary_crops;mixed_arable_crops;fibre_crops_mixed_with;fibre_crops_mixed_with_grass;;;fibre_crops_mixed_with_grass;11;temporary_crops;mixed_arable_crops;mixed_arable_crops;
11-15-00-000-0;temporary_crops;not_cultivated_fallow;;;;Fallow, unknown whether long or short-term -> further specified in next level…;not_cultivated_fallow;0;unkown;not_cultivated_fallow;not_cultivated_fallow;
11-15-00-000-1;temporary_crops;not_cultivated_fallow;;;fallow_short_term;fallow, 5 years or less;fallow_short_term;0;unkown;not_cultivated_fallow;not_cultivated_fallow;
11-15-00-000-2;temporary_crops;not_cultivated_fallow;;;fallow_long_term;fallow, 6 years or more;fallow_long_term;0;unkown;not_cultivated_fallow;not_cultivated_fallow;
12-00-00-000-0;permanent_crops;;;;;;permanent_crops;12;permanent_crops;permanent_crops;permanent_crops;
12-01-00-000-0;permanent_crops;fruit_nuts;;;;;fruit_nuts;12;permanent_crops;permanent_crops;fruit_nuts;
12-01-00-001-0;permanent_crops;fruit_nuts;;vineyards_wine_vine_rebland_grapes;;;vineyards_wine_vine_rebland_grapes;12;permanent_crops;grapes;fruit_nuts;
12-01-00-001-1;permanent_crops;fruit_nuts;;vineyards_wine_vine_rebland_grapes;red_grape_with_seed;;red_grape_with_seed;12;permanent_crops;grapes;fruit_nuts;
12-01-00-001-2;permanent_crops;fruit_nuts;;vineyards_wine_vine_rebland_grapes;red_grape_without_seed;;red_grape_without_seed;12;permanent_crops;grapes;fruit_nuts;
12-01-00-001-3;permanent_crops;fruit_nuts;;vineyards_wine_vine_rebland_grapes;white_grape_with_seed;;white_grape_with_seed;12;permanent_crops;grapes;fruit_nuts;
12-01-00-001-4;permanent_crops;fruit_nuts;;vineyards_wine_vine_rebland_grapes;white_grape_without_seed;;white_grape_without_seed;12;permanent_crops;grapes;fruit_nuts;
12-01-01-000-0;permanent_crops;fruit_nuts;pome_stone_fruit;;;;pome_stone_fruit;12;permanent_crops;fruits;fruit_nuts;
12-01-01-001-0;permanent_crops;fruit_nuts;pome_stone_fruit;amelanchier_serviceberry;;;amelanchier_serviceberry;12;permanent_crops;fruits;fruit_nuts;
12-01-01-002-0;permanent_crops;fruit_nuts;pome_stone_fruit;apples;;;apples;12;permanent_crops;fruits;fruit_nuts;
12-01-01-002-1;permanent_crops;fruit_nuts;pome_stone_fruit;apples;apples_young;apples planted in current season;apples_young;12;permanent_crops;fruits;fruit_nuts;
12-01-01-002-2;permanent_crops;fruit_nuts;pome_stone_fruit;apples;apples_old;apples planted earlier than current season;apples_old;12;permanent_crops;fruits;fruit_nuts;
12-01-01-003-0;permanent_crops;fruit_nuts;pome_stone_fruit;apricots;;;apricots;12;permanent_crops;fruits;fruit_nuts;
12-01-01-004-0;permanent_crops;fruit_nuts;pome_stone_fruit;cherry_cherries;;;cherry_cherries;12;permanent_crops;fruits;fruit_nuts;
12-01-01-004-1;permanent_crops;fruit_nuts;pome_stone_fruit;cherry_cherries;sweet_cherry;;sweet_cherry;12;permanent_crops;fruits;fruit_nuts;
12-01-01-004-2;permanent_crops;fruit_nuts;pome_stone_fruit;cherry_cherries;sour_cherry;;sour_cherry;12;permanent_crops;fruits;fruit_nuts;
12-01-01-005-0;permanent_crops;fruit_nuts;pome_stone_fruit;feijoa;;;feijoa;12;permanent_crops;fruits;fruit_nuts;
12-01-01-006-0;permanent_crops;fruit_nuts;pome_stone_fruit;fig;;;fig;12;permanent_crops;fruits;fruit_nuts;
12-01-01-007-0;permanent_crops;fruit_nuts;pome_stone_fruit;medlar_loquat;;;medlar_loquat;12;permanent_crops;fruits;fruit_nuts;
12-01-01-008-0;permanent_crops;fruit_nuts;pome_stone_fruit;nectarine;;;nectarine;12;permanent_crops;fruits;fruit_nuts;
12-01-01-009-0;permanent_crops;fruit_nuts;pome_stone_fruit;pawpaw;;;pawpaw;12;permanent_crops;fruits;fruit_nuts;
12-01-01-010-0;permanent_crops;fruit_nuts;pome_stone_fruit;peach;;;peach;12;permanent_crops;fruits;fruit_nuts;
12-01-01-011-0;permanent_crops;fruit_nuts;pome_stone_fruit;pears;;;pears;12;permanent_crops;fruits;fruit_nuts;
12-01-01-011-1;permanent_crops;fruit_nuts;pome_stone_fruit;pears;nashi_pears;;nashi_pears;12;permanent_crops;fruits;fruit_nuts;
12-01-01-011-2;permanent_crops;fruit_nuts;pome_stone_fruit;pears;pears_young;pears planted in current season;pears_young;12;permanent_crops;fruits;fruit_nuts;
12-01-01-011-3;permanent_crops;fruit_nuts;pome_stone_fruit;pears;pears_old;pears planted earlier than current season;pears_old;12;permanent_crops;fruits;fruit_nuts;
12-01-01-012-0;permanent_crops;fruit_nuts;pome_stone_fruit;plums;;;plums;12;permanent_crops;fruits;fruit_nuts;
12-01-01-013-0;permanent_crops;fruit_nuts;pome_stone_fruit;pomegranate;;;pomegranate;12;permanent_crops;fruits;fruit_nuts;
12-01-01-014-0;permanent_crops;fruit_nuts;pome_stone_fruit;quinces;;;quinces;12;permanent_crops;fruits;fruit_nuts;
12-01-01-015-0;permanent_crops;fruit_nuts;pome_stone_fruit;cherimoya;;;cherimoya;12;permanent_crops;fruits;fruit_nuts;
12-01-01-016-0;permanent_crops;fruit_nuts;pome_stone_fruit;persimmon_khaki;;;persimmon_khaki;12;permanent_crops;fruits;fruit_nuts;
12-01-01-017-0;permanent_crops;fruit_nuts;pome_stone_fruit;peach_nectarines;;;peach_nectarines;12;permanent_crops;fruits;fruit_nuts;
12-01-01-018-0;permanent_crops;fruit_nuts;pome_stone_fruit;prickly_pear;;;prickly_pear;12;permanent_crops;fruits;fruit_nuts;
12-01-01-019-0;permanent_crops;fruit_nuts;pome_stone_fruit;pears_quinces;;;pears_quinces;12;permanent_crops;fruits;fruit_nuts;
